firstName,lastName,email,phone,title,companyName,department,seniority,linkedinUrl
Richard,Wilson,richard.wilson@deltacreativeinteractive.com,+1-709-595-4031,"VP of Creative","Delta Creative Interactive",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/richard-wilson-7069
Edward,King,edward.king@deltacreativeinteractive.com,+1-419-749-7333,"Social Media Strategist","Delta Creative Interactive",SOCIAL_MEDIA,ASSOCIATE,https://linkedin.com/in/edward-king-3125
Paul,Hernandez,paul.hernandez@deltacreativeinteractive.com,+1-471-979-6822,"Account Director","Delta Creative Interactive",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/paul-hernandez-7886
George,Parker,george.parker@deltacreativeinteractive.com,+1-997-938-2239,"Social Media Manager","Delta Creative Interactive",SOCIAL_MEDIA,MANAGER,https://linkedin.com/in/george-parker-6532
John,Miller,john.miller@purplecontentlabs.com,+1-437-981-3065,"Senior Creative Director","Purple Content Labs",CREATIVE_SERVICES,COORDINATOR,https://linkedin.com/in/john-miller-8675
Ryan,Roberts,ryan.roberts@purplecontentlabs.com,+1-504-322-6246,"Associate Media Buyer","Purple Content Labs",MEDIA_BUYING,MANAGER,https://linkedin.com/in/ryan-roberts-8511
Anna,Evans,anna.evans@deltadigitalmedia.com,+1-819-759-2832,"Media Buyer","Delta Digital Media",MEDIA_BUYING,DIRECTOR,https://linkedin.com/in/anna-evans-9171
Daniel,Williams,daniel.williams@deltadigitalmedia.com,+1-996-887-5424,"Social Media Manager","Delta Digital Media",SOCIAL_MEDIA,ASSOCIATE,https://linkedin.com/in/daniel-williams-6919
Charles,Ramirez,charles.ramirez@deltadigitalmedia.com,+1-922-912-1573,"Digital Marketing Manager","Delta Digital Media",DIGITAL_MARKETING,VP,https://linkedin.com/in/charles-ramirez-5964
Michelle,Thomas,michelle.thomas@elitemediacreative.com,+1-852-252-2696,"Creative Director","Elite Media Creative",CREATIVE_SERVICES,VP,https://linkedin.com/in/michelle-thomas-7629
Kimberly,Perez,kimberly.perez@elitemediacreative.com,+1-436-525-2666,"VP of Search","Elite Media Creative",SEARCH_MARKETING,COORDINATOR,https://linkedin.com/in/kimberly-perez-7206
Amy,Mitchell,amy.mitchell@firstcreativeinteractive.com,+1-798-420-7362,"Account Director","First Creative Interactive",ACCOUNT_MANAGEMENT,VP,https://linkedin.com/in/amy-mitchell-5921
Charles,Gonzalez,charles.gonzalez@firstcreativeinteractive.com,+1-501-449-6916,"Media Planner","First Creative Interactive",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/charles-gonzalez-7790
Carol,Cruz,carol.cruz@sigmaprogrammaticdigital.com,+1-811-321-1962,"Associate Media Buyer","Sigma Programmatic Digital",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/carol-cruz-2907
Jennifer,White,jennifer.white@sigmaprogrammaticdigital.com,+1-722-785-2315,"Programmatic Specialist","Sigma Programmatic Digital",PROGRAMMATIC,COORDINATOR,https://linkedin.com/in/jennifer-white-4950
Nicholas,Hill,nicholas.hill@sigmaprogrammaticdigital.com,+1-910-904-4024,"Digital Marketing Manager","Sigma Programmatic Digital",DIGITAL_MARKETING,DIRECTOR,https://linkedin.com/in/nicholas-hill-7927
Ashley,Wilson,ashley.wilson@goldperformancestudios.com,+1-819-804-5674,"Social Media Director","Gold Performance Studios",SOCIAL_MEDIA,VP,https://linkedin.com/in/ashley-wilson-4523
Deborah,Johnson,deborah.johnson@goldperformancestudios.com,+1-359-317-7328,"Media Planning Director","Gold Performance Studios",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/deborah-johnson-5766
Nancy,Lewis,nancy.lewis@goldperformancestudios.com,+1-326-831-1491,"Copywriter","Gold Performance Studios",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/nancy-lewis-8910
Andrew,Morales,andrew.morales@goldperformancestudios.com,+1-996-990-9482,"VP of Analytics","Gold Performance Studios",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/andrew-morales-4668
Michael,Martinez,michael.martinez@greenbrandsolutions.com,+1-225-565-6787,"Strategy Director","Green Brand Solutions",STRATEGY_PLANNING,MANAGER,https://linkedin.com/in/michael-martinez-7938
James,Hill,james.hill@greenbrandsolutions.com,+1-478-590-5860,"VP of Analytics","Green Brand Solutions",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/james-hill-5304
Elizabeth,Wright,elizabeth.wright@greenbrandsolutions.com,+1-225-710-5481,"Creative Director","Green Brand Solutions",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/elizabeth-wright-9077
Rebecca,Hernandez,rebecca.hernandez@nextstrategicassociates.com,+1-685-747-2228,"SEM Director","Next Strategic Associates",SEARCH_MARKETING,ASSOCIATE,https://linkedin.com/in/rebecca-hernandez-8491
James,Parker,james.parker@nextstrategicassociates.com,+1-205-794-5546,"Data Analyst","Next Strategic Associates",ANALYTICS_INSIGHTS,COORDINATOR,https://linkedin.com/in/james-parker-2812
Amanda,Johnson,amanda.johnson@nextstrategicassociates.com,+1-456-882-3389,"Associate Media Planner","Next Strategic Associates",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/amanda-johnson-4833
George,Johnson,george.johnson@smartsearchassociates.com,+1-712-793-9082,"CMO","Smart Search Associates",LEADERSHIP,ASSOCIATE,https://linkedin.com/in/george-johnson-4175
Shirley,Parker,shirley.parker@smartsearchassociates.com,+1-728-605-2976,"Programmatic Manager","Smart Search Associates",PROGRAMMATIC,COORDINATOR,https://linkedin.com/in/shirley-parker-8739
Amanda,Davis,amanda.davis@smartsearchassociates.com,+1-638-873-2583,"Digital Marketing Director","Smart Search Associates",DIGITAL_MARKETING,COORDINATOR,https://linkedin.com/in/amanda-davis-9745
Andrew,Green,andrew.green@apexcontentinteractive.com,+1-518-739-2512,"Analytics Director","Apex Content Interactive",ANALYTICS_INSIGHTS,MANAGER,https://linkedin.com/in/andrew-green-6794
Ryan,Walker,ryan.walker@apexcontentinteractive.com,+1-271-832-2284,"Account Director","Apex Content Interactive",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/ryan-walker-9647
Barbara,Diaz,barbara.diaz@purecontentmarketing.com,+1-644-365-2657,"Analytics Director","Pure Content Marketing",ANALYTICS_INSIGHTS,VP,https://linkedin.com/in/barbara-diaz-8454
Linda,Moore,linda.moore@purecontentmarketing.com,+1-406-919-9413,"Associate Media Planner","Pure Content Marketing",MEDIA_PLANNING,EXECUTIVE,https://linkedin.com/in/linda-moore-6355
Betty,Taylor,betty.taylor@purecontentmarketing.com,+1-421-455-6495,"Senior Media Planner","Pure Content Marketing",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/betty-taylor-1455
Steven,King,steven.king@purecontentmarketing.com,+1-502-971-4000,"VP of Programmatic","Pure Content Marketing",PROGRAMMATIC,ASSOCIATE,https://linkedin.com/in/steven-king-2751
Robert,Flores,robert.flores@boldcreativesolutions.com,+1-337-758-8312,"Senior Account Manager","Bold Creative Solutions",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/robert-flores-3112
Dorothy,Taylor,dorothy.taylor@boldcreativesolutions.com,+1-241-544-9109,"Strategist","Bold Creative Solutions",STRATEGY_PLANNING,COORDINATOR,https://linkedin.com/in/dorothy-taylor-5668
Deborah,Allen,deborah.allen@premiersearchpartners.com,+1-496-555-4788,"President","Premier Search Partners",LEADERSHIP,VP,https://linkedin.com/in/deborah-allen-8914
Jonathan,Hernandez,jonathan.hernandez@premiersearchpartners.com,+1-639-251-9395,"COO","Premier Search Partners",LEADERSHIP,MANAGER,https://linkedin.com/in/jonathan-hernandez-9461
Timothy,Wright,timothy.wright@goldbrandcommunications.com,+1-557-234-1835,"Managing Director","Gold Brand Communications",LEADERSHIP,EXECUTIVE,https://linkedin.com/in/timothy-wright-6793
Jacob,Gonzalez,jacob.gonzalez@goldbrandcommunications.com,+1-420-563-3714,"Senior Media Buyer","Gold Brand Communications",MEDIA_BUYING,ASSOCIATE,https://linkedin.com/in/jacob-gonzalez-4414
Sandra,Carter,sandra.carter@peakprogrammaticcollective.com,+1-776-670-9062,"Media Planning Director","Peak Programmatic Collective",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/sandra-carter-3718
Susan,Robinson,susan.robinson@peakprogrammaticcollective.com,+1-576-697-3641,"CMO","Peak Programmatic Collective",LEADERSHIP,COORDINATOR,https://linkedin.com/in/susan-robinson-8438
Sarah,Martin,sarah.martin@silverbrandstudios.com,+1-793-794-9469,"VP of Search","Silver Brand Studios",SEARCH_MARKETING,COORDINATOR,https://linkedin.com/in/sarah-martin-9063
Jeffrey,Ramirez,jeffrey.ramirez@silverbrandstudios.com,+1-459-555-9528,"VP of Analytics","Silver Brand Studios",ANALYTICS_INSIGHTS,VP,https://linkedin.com/in/jeffrey-ramirez-9621
Matthew,Hall,matthew.hall@silverbrandstudios.com,+1-901-867-3822,"Digital Strategist","Silver Brand Studios",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/matthew-hall-7667
Elizabeth,Smith,elizabeth.smith@strategicstrategicdigital.com,+1-720-911-6081,"Media Planning Director","Strategic Strategic Digital",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/elizabeth-smith-2921
Charles,Gomez,charles.gomez@strategicstrategicdigital.com,+1-772-845-1108,"Associate Media Buyer","Strategic Strategic Digital",MEDIA_BUYING,VP,https://linkedin.com/in/charles-gomez-2692
Lisa,Miller,lisa.miller@prosocialstudios.com,+1-760-983-7689,"Account Manager","Pro Social Studios",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/lisa-miller-4981
Mary,Diaz,mary.diaz@prosocialstudios.com,+1-799-628-1124,"Strategy Director","Pro Social Studios",STRATEGY_PLANNING,COORDINATOR,https://linkedin.com/in/mary-diaz-8679
Jessica,Carter,jessica.carter@prosocialstudios.com,+1-789-254-3666,"Strategist","Pro Social Studios",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/jessica-carter-1708
Karen,Flores,karen.flores@summitsearchcreative.com,+1-818-593-8873,"Social Media Manager","Summit Search Creative",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/karen-flores-8709
Michael,Martin,michael.martin@summitsearchcreative.com,+1-981-880-2248,"Programmatic Specialist","Summit Search Creative",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/michael-martin-6834
Karen,Wright,karen.wright@summitsearchcreative.com,+1-515-837-3059,"Copywriter","Summit Search Creative",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/karen-wright-8127
Carol,Evans,carol.evans@elitesearchpartners.com,+1-889-896-9931,"Account Executive","Elite Search Partners",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/carol-evans-9745
Kenneth,Gomez,kenneth.gomez@elitesearchpartners.com,+1-847-901-9044,"Programmatic Manager","Elite Search Partners",PROGRAMMATIC,VP,https://linkedin.com/in/kenneth-gomez-1905
David,Morales,david.morales@peakcontentmedia.com,+1-673-446-6696,"VP of Business Development","Peak Content Media",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/david-morales-7786
Sharon,Williams,sharon.williams@peakcontentmedia.com,+1-913-728-2143,"VP of Media Planning","Peak Content Media",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/sharon-williams-4176
James,Martin,james.martin@purecreativealliance.com,+1-475-201-2812,"Senior Media Buyer","Pure Creative Alliance",MEDIA_BUYING,VP,https://linkedin.com/in/james-martin-8460
Patricia,Wright,patricia.wright@purecreativealliance.com,+1-540-809-1475,"President","Pure Creative Alliance",LEADERSHIP,COORDINATOR,https://linkedin.com/in/patricia-wright-5834
Ronald,Phillips,ronald.phillips@yellowinfluencermarketing.com,+1-751-673-3969,"Programmatic Trader","Yellow Influencer Marketing",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/ronald-phillips-8207
Laura,Wright,laura.wright@yellowinfluencermarketing.com,+1-948-454-1799,"Programmatic Manager","Yellow Influencer Marketing",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/laura-wright-8210
Susan,Torres,susan.torres@yellowinfluencermarketing.com,+1-798-565-6740,"Digital Marketing Director","Yellow Influencer Marketing",DIGITAL_MARKETING,VP,https://linkedin.com/in/susan-torres-3799
John,King,john.king@primeprogrammaticsolutions.com,+1-701-347-6531,"Social Media Director","Prime Programmatic Solutions",SOCIAL_MEDIA,MANAGER,https://linkedin.com/in/john-king-4940
Patricia,Collins,patricia.collins@primeprogrammaticsolutions.com,+1-789-391-4221,"President","Prime Programmatic Solutions",LEADERSHIP,MANAGER,https://linkedin.com/in/patricia-collins-9810
Christopher,Cruz,christopher.cruz@primeprogrammaticsolutions.com,+1-287-841-6201,"Senior Creative Director","Prime Programmatic Solutions",CREATIVE_SERVICES,VP,https://linkedin.com/in/christopher-cruz-7805
Barbara,Green,barbara.green@digitalsearchcreative.com,+1-268-390-2871,"SEM Specialist","Digital Search Creative",SEARCH_MARKETING,ASSOCIATE,https://linkedin.com/in/barbara-green-2556
David,Morales,david.morales@digitalsearchcreative.com,+1-405-296-7117,"Media Planner","Digital Search Creative",MEDIA_PLANNING,ASSOCIATE,https://linkedin.com/in/david-morales-2356
Anthony,Ramirez,anthony.ramirez@digitalsearchcreative.com,+1-805-440-2748,"VP of Social","Digital Search Creative",SOCIAL_MEDIA,DIRECTOR,https://linkedin.com/in/anthony-ramirez-4234
Stephanie,Moore,stephanie.moore@digitalsearchcreative.com,+1-249-746-3697,"Senior Media Buyer","Digital Search Creative",MEDIA_BUYING,EXECUTIVE,https://linkedin.com/in/stephanie-moore-3139
Jonathan,Mitchell,jonathan.mitchell@firstbrandmarketing.com,+1-690-969-3842,"Programmatic Trader","First Brand Marketing",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/jonathan-mitchell-9053
Patricia,Sanchez,patricia.sanchez@firstbrandmarketing.com,+1-714-755-6038,"Copywriter","First Brand Marketing",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/patricia-sanchez-8798
Andrew,Evans,andrew.evans@truebrandagency.com,+1-441-378-3935,"Media Buyer","True Brand Agency",MEDIA_BUYING,VP,https://linkedin.com/in/andrew-evans-3232
Jennifer,Perez,jennifer.perez@truebrandagency.com,+1-482-542-9722,"Data Analyst","True Brand Agency",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/jennifer-perez-9991
Jacob,Harris,jacob.harris@apexstrategicgroup.com,+1-355-945-4330,"VP of Digital","Apex Strategic Group",DIGITAL_MARKETING,MANAGER,https://linkedin.com/in/jacob-harris-4907
Margaret,Mitchell,margaret.mitchell@apexstrategicgroup.com,+1-919-307-4309,"Account Executive","Apex Strategic Group",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/margaret-mitchell-2317
Andrew,Lee,andrew.lee@apexstrategicgroup.com,+1-926-416-6505,"Programmatic Director","Apex Strategic Group",PROGRAMMATIC,VP,https://linkedin.com/in/andrew-lee-1642
Cynthia,Evans,cynthia.evans@pureperformancenetwork.com,+1-561-900-8520,"Social Media Strategist","Pure Performance Network",SOCIAL_MEDIA,VP,https://linkedin.com/in/cynthia-evans-6337
Sandra,Collins,sandra.collins@pureperformancenetwork.com,+1-349-445-9244,"BD Director","Pure Performance Network",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/sandra-collins-8219
Richard,Campbell,richard.campbell@peakcreativeassociates.com,+1-491-992-7833,"Media Buyer","Peak Creative Associates",MEDIA_BUYING,EXECUTIVE,https://linkedin.com/in/richard-campbell-8729
Margaret,Miller,margaret.miller@peakcreativeassociates.com,+1-958-814-5267,"Programmatic Trader","Peak Creative Associates",PROGRAMMATIC,MANAGER,https://linkedin.com/in/margaret-miller-6423
Anthony,Torres,anthony.torres@peakcreativeassociates.com,+1-719-694-9180,"Digital Strategist","Peak Creative Associates",DIGITAL_MARKETING,DIRECTOR,https://linkedin.com/in/anthony-torres-6251
Linda,Reyes,linda.reyes@peakcreativeassociates.com,+1-923-916-9995,"Senior Creative Director","Peak Creative Associates",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/linda-reyes-4631
Lisa,Ramirez,lisa.ramirez@futuremediaalliance.com,+1-466-494-3444,"Associate Media Planner","Future Media Alliance",MEDIA_PLANNING,VP,https://linkedin.com/in/lisa-ramirez-5523
Linda,Nelson,linda.nelson@futuremediaalliance.com,+1-834-432-8208,"VP of Business Development","Future Media Alliance",BUSINESS_DEVELOPMENT,ASSOCIATE,https://linkedin.com/in/linda-nelson-8715
Kenneth,Parker,kenneth.parker@futuremediaalliance.com,+1-782-511-1508,"VP of Business Development","Future Media Alliance",BUSINESS_DEVELOPMENT,EXECUTIVE,https://linkedin.com/in/kenneth-parker-1196
Elizabeth,Thomas,elizabeth.thomas@futuremediaalliance.com,+1-676-546-7056,"Art Director","Future Media Alliance",CREATIVE_SERVICES,VP,https://linkedin.com/in/elizabeth-thomas-6846
Lisa,Hall,lisa.hall@dynamicinfluencerdigital.com,+1-947-590-1722,"Business Development Manager","Dynamic Influencer Digital",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/lisa-hall-3916
Margaret,Brown,margaret.brown@dynamicinfluencerdigital.com,+1-927-260-5979,"Strategist","Dynamic Influencer Digital",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/margaret-brown-9118
Jonathan,Lee,jonathan.lee@purplecreativedigital.com,+1-761-203-4751,"Strategy Director","Purple Creative Digital",STRATEGY_PLANNING,VP,https://linkedin.com/in/jonathan-lee-4138
Rebecca,Nelson,rebecca.nelson@purplecreativedigital.com,+1-524-633-5315,"Senior Account Manager","Purple Creative Digital",ACCOUNT_MANAGEMENT,VP,https://linkedin.com/in/rebecca-nelson-1296
John,Rivera,john.rivera@purplecreativedigital.com,+1-834-630-4097,"Account Executive","Purple Creative Digital",ACCOUNT_MANAGEMENT,VP,https://linkedin.com/in/john-rivera-7695
David,Morris,david.morris@smartcreativecollective.com,+1-726-315-8944,"Account Executive","Smart Creative Collective",ACCOUNT_MANAGEMENT,DIRECTOR,https://linkedin.com/in/david-morris-6866
Linda,Brown,linda.brown@smartcreativecollective.com,+1-534-522-7542,"Senior Media Buyer","Smart Creative Collective",MEDIA_BUYING,ASSOCIATE,https://linkedin.com/in/linda-brown-7425
James,Taylor,james.taylor@goldprogrammaticpartners.com,+1-533-971-5987,"Business Development Manager","Gold Programmatic Partners",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/james-taylor-6305
Ryan,Harris,ryan.harris@goldprogrammaticpartners.com,+1-495-512-2850,"Programmatic Director","Gold Programmatic Partners",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/ryan-harris-8384
Joshua,Ramirez,joshua.ramirez@goldprogrammaticpartners.com,+1-496-986-6087,"VP of Strategy","Gold Programmatic Partners",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/joshua-ramirez-8229
Mary,Wright,mary.wright@goldprogrammaticpartners.com,+1-220-906-7997,"Digital Marketing Director","Gold Programmatic Partners",DIGITAL_MARKETING,VP,https://linkedin.com/in/mary-wright-3955
Kevin,Rodriguez,kevin.rodriguez@procreativecommunications.com,+1-992-677-8263,"Strategic Planner","Pro Creative Communications",STRATEGY_PLANNING,COORDINATOR,https://linkedin.com/in/kevin-rodriguez-7102
Kenneth,Rodriguez,kenneth.rodriguez@procreativecommunications.com,+1-589-988-4221,"Senior Strategist","Pro Creative Communications",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/kenneth-rodriguez-3628
Donald,Taylor,donald.taylor@procreativecommunications.com,+1-996-876-6877,"Social Media Strategist","Pro Creative Communications",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/donald-taylor-2437
Betty,Miller,betty.miller@procreativecommunications.com,+1-642-734-6567,"Analytics Director","Pro Creative Communications",ANALYTICS_INSIGHTS,VP,https://linkedin.com/in/betty-miller-1631
